;Produced by Yue Chen, @LANL, on Oct 23, 2023
;======> All Rights Reserved; Please do not redistribute without author"permission <=====       
;
;Data used as inputs for forecasting models: Low L boudary of >2MeV electrons determined by low Earth orbit satellite POES-15 P6 between 20130220 and 20180630
;Columns: S/N, Time (in days, counted from 20130220 00:00:00), L-bound value
;P6 threshold value = 3.00

;format (I5, 3x, f10.4, f10.2)

  S/N         Time    Lbound
 7632    1589.9792      3.10
 7633    1590.1875      3.10
 7634    1590.3958      3.10
 7635    1590.6042      3.10
 7636    1590.8125      3.10
 7637    1591.0208      3.10
 7638    1591.2292      3.10
 7639    1591.4375      3.10
 7640    1591.6458      3.10
 7641    1591.8542      3.10
 7642    1592.0625      3.10
 7643    1592.2708      3.00
 7644    1592.4792      3.10
 7645    1592.6875      3.00
 7646    1592.8958      3.10
 7647    1593.1042      3.00
 7648    1593.3125      3.00
 7649    1593.5208      3.10
 7650    1593.7292      3.00
 7651    1593.9375      3.00
 7652    1594.1458      3.00
 7653    1594.3542       NaN
 7654    1594.5625      3.10
 7655    1594.7708      3.00
 7656    1594.9792       NaN
 7657    1595.1875      3.00
 7658    1595.3958       NaN
 7659    1595.6042      3.10
 7660    1595.8125      3.00
 7661    1596.0208      3.10
 7662    1596.2292      3.10
 7663    1596.4375      3.10
 7664    1596.6458      3.10
 7665    1596.8542      3.10
 7666    1597.0625      3.10
 7667    1597.2708      3.10
 7668    1597.4792      3.10
 7669    1597.6875      3.10
 7670    1597.8958       NaN
 7671    1598.1042      3.10
 7672    1598.3125       NaN
 7673    1598.5208      3.10
 7674    1598.7292      3.00
 7675    1598.9375       NaN
 7676    1599.1458      3.10
 7677    1599.3542       NaN
 7678    1599.5625      3.10
 7679    1599.7708      3.00
 7680    1599.9792       NaN
 7681    1600.1875      3.00
 7682    1600.3958       NaN
 7683    1600.6042       NaN
 7684    1600.8125       NaN
 7685    1601.0208       NaN
 7686    1601.2292       NaN
 7687    1601.4375       NaN
 7688    1601.6458      3.00
 7689    1601.8542       NaN
 7690    1602.0625      3.10
 7691    1602.2708      3.10
 7692    1602.4792      3.10
 7693    1602.6875      3.10
 7694    1602.8958      3.10
 7695    1603.1042      3.10
 7696    1603.3125      3.10
 7697    1603.5208      3.10
 7698    1603.7292      3.10
 7699    1603.9375      3.90
 7700    1604.1458      3.10
 7701    1604.3542      3.10
 7702    1604.5625      3.90
 7703    1604.7708      3.10
 7704    1604.9792      3.20
 7705    1605.1875      3.10
 7706    1605.3958      3.20
 7707    1605.6042      3.20
 7708    1605.8125      3.10
 7709    1606.0208      3.20
 7710    1606.2292      3.20
 7711    1606.4375      3.20
 7712    1606.6458      3.80
 7713    1606.8542      3.20
 7714    1607.0625      3.90
 7715    1607.2708      3.20
 7716    1607.4792      3.20
 7717    1607.6875      3.20
 7718    1607.8958      3.20
 7719    1608.1042      3.20
 7720    1608.3125      3.20
 7721    1608.5208      3.20
 7722    1608.7292      3.20
 7723    1608.9375      3.20
 7724    1609.1458      3.20
 7725    1609.3542      3.20
 7726    1609.5625      3.20
 7727    1609.7708      3.20
 7728    1609.9792      3.20
 7729    1610.1875      3.20
 7730    1610.3958      3.20
 7731    1610.6042      3.30
 7732    1610.8125      3.20
 7733    1611.0208      3.30
 7734    1611.2292      3.30
 7735    1611.4375      3.30
 7736    1611.6458      3.30
 7737    1611.8542      3.30
 7738    1612.0625      3.30
 7739    1612.2708      3.30
 7740    1612.4792      3.30
 7741    1612.6875      3.30
 7742    1612.8958      3.30
 7743    1613.1042      3.30
 7744    1613.3125      3.30
 7745    1613.5208      3.30
 7746    1613.7292      3.30
 7747    1613.9375      3.30
 7748    1614.1458      3.20
 7749    1614.3542      3.20
 7750    1614.5625      3.30
 7751    1614.7708      3.20
 7752    1614.9792      3.30
 7753    1615.1875      3.20
 7754    1615.3958      3.20
 7755    1615.6042      3.30
 7756    1615.8125      3.20
 7757    1616.0208      3.20
 7758    1616.2292      3.20
 7759    1616.4375      3.20
 7760    1616.6458      3.20
 7761    1616.8542      3.20
 7762    1617.0625      3.20
 7763    1617.2708      3.20
 7764    1617.4792      3.20
 7765    1617.6875      3.20
 7766    1617.8958      3.20
 7767    1618.1042      3.20
 7768    1618.3125      3.20
 7769    1618.5208      3.20
 7770    1618.7292      3.30
 7771    1618.9375      3.30
 7772    1619.1458      3.30
 7773    1619.3542      3.30
 7774    1619.5625      3.30
 7775    1619.7708      3.30
 7776    1619.9792      3.30
 7777    1620.1875      3.30
 7778    1620.3958      3.30
 7779    1620.6042      3.30
 7780    1620.8125      3.30
 7781    1621.0208      3.30
 7782    1621.2292      3.30
 7783    1621.4375      3.30
 7784    1621.6458      3.30
 7785    1621.8542      3.30
 7786    1622.0625      3.30
 7787    1622.2708      3.30
 7788    1622.4792      3.30
 7789    1622.6875      3.30
 7790    1622.8958      3.30
 7791    1623.1042      3.30
 7792    1623.3125      3.30
 7793    1623.5208      3.30
 7794    1623.7292      3.30
 7795    1623.9375      3.30
 7796    1624.1458      3.30
 7797    1624.3542      3.30
 7798    1624.5625      3.30
 7799    1624.7708      3.30
 7800    1624.9792      3.30
 7801    1625.1875      3.30
 7802    1625.3958      3.30
 7803    1625.6042      3.30
 7804    1625.8125      3.20
 7805    1626.0208      3.30
 7806    1626.2292      3.20
 7807    1626.4375      3.20
 7808    1626.6458      3.20
 7809    1626.8542      3.20
 7810    1627.0625      3.20
 7811    1627.2708      3.20
 7812    1627.4792      3.20
 7813    1627.6875      3.20
 7814    1627.8958      3.20
 7815    1628.1042      3.20
 7816    1628.3125      3.20
 7817    1628.5208      3.20
 7818    1628.7292      3.10
 7819    1628.9375      3.20
 7820    1629.1458      3.10
 7821    1629.3542      3.20
 7822    1629.5625      3.20
 7823    1629.7708      3.20
 7824    1629.9792      3.20
 7825    1630.1875      3.20
 7826    1630.3958      3.20
 7827    1630.6042      3.20
 7828    1630.8125      3.20
 7829    1631.0208      3.20
 7830    1631.2292      3.20
 7831    1631.4375      3.20
 7832    1631.6458      3.20
 7833    1631.8542      3.20
 7834    1632.0625      3.20
 7835    1632.2708      3.20
 7836    1632.4792      3.20
 7837    1632.6875      3.20
 7838    1632.8958      3.20
 7839    1633.1042      3.20
 7840    1633.3125      3.20
 7841    1633.5208      3.20
 7842    1633.7292      3.20
 7843    1633.9375      3.20
 7844    1634.1458      3.20
 7845    1634.3542      3.20
 7846    1634.5625      3.20
 7847    1634.7708      3.20
 7848    1634.9792      3.20
 7849    1635.1875      3.20
 7850    1635.3958      3.20
 7851    1635.6042      3.20
 7852    1635.8125      3.20
 7853    1636.0208      3.20
 7854    1636.2292      3.20
 7855    1636.4375      3.20
 7856    1636.6458      3.20
 7857    1636.8542      3.20
 7858    1637.0625      3.20
 7859    1637.2708      3.20
 7860    1637.4792      3.30
 7861    1637.6875      3.20
 7862    1637.8958      3.20
 7863    1638.1042      3.20
 7864    1638.3125      3.20
 7865    1638.5208      3.30
 7866    1638.7292      3.20
 7867    1638.9375      3.30
 7868    1639.1458      3.20
 7869    1639.3542      3.20
 7870    1639.5625      3.20
 7871    1639.7708      3.20
 7872    1639.9792      3.20
 7873    1640.1875      3.20
 7874    1640.3958      3.30
 7875    1640.6042      3.30
 7876    1640.8125      3.20
 7877    1641.0208      3.20
 7878    1641.2292      3.20
 7879    1641.4375      3.20
 7880    1641.6458      3.20
 7881    1641.8542      3.20
 7882    1642.0625      3.20
 7883    1642.2708      3.20
 7884    1642.4792      3.20
 7885    1642.6875      3.20
 7886    1642.8958      3.20
 7887    1643.1042      3.20
 7888    1643.3125      3.20
 7889    1643.5208      3.20
 7890    1643.7292      3.20
 7891    1643.9375      3.20
 7892    1644.1458      3.20
 7893    1644.3542      3.30
 7894    1644.5625      3.30
 7895    1644.7708      3.30
 7896    1644.9792      3.30
 7897    1645.1875      3.30
 7898    1645.3958      3.30
 7899    1645.6042      3.30
 7900    1645.8125      3.20
 7901    1646.0208      3.30
 7902    1646.2292      3.30
 7903    1646.4375      3.30
 7904    1646.6458      3.30
 7905    1646.8542      3.30
 7906    1647.0625      3.30
 7907    1647.2708      3.40
 7908    1647.4792      3.40
 7909    1647.6875      3.40
 7910    1647.8958      3.40
 7911    1648.1042      3.40
 7912    1648.3125      3.40
 7913    1648.5208      3.40
 7914    1648.7292      3.40
 7915    1648.9375      3.40
 7916    1649.1458      3.30
 7917    1649.3542      3.40
 7918    1649.5625      3.40
 7919    1649.7708      3.30
 7920    1649.9792      3.30
 7921    1650.1875      3.30
 7922    1650.3958      3.40
 7923    1650.6042      3.40
 7924    1650.8125      3.30
 7925    1651.0208      3.30
 7926    1651.2292      3.40
 7927    1651.4375      3.40
 7928    1651.6458      3.40
 7929    1651.8542      3.40
 7930    1652.0625      3.40
 7931    1652.2708      3.40
 7932    1652.4792      3.40
 7933    1652.6875      3.40
 7934    1652.8958      3.40
 7935    1653.1042      3.40
 7936    1653.3125      3.40
 7937    1653.5208      3.30
 7938    1653.7292      3.30
 7939    1653.9375      3.30
 7940    1654.1458      3.20
 7941    1654.3542      3.20
 7942    1654.5625      3.20
 7943    1654.7708      3.20
 7944    1654.9792      3.20
 7945    1655.1875      3.20
 7946    1655.3958      3.20
 7947    1655.6042      3.20
 7948    1655.8125      3.20
 7949    1656.0208      3.20
 7950    1656.2292      3.10
 7951    1656.4375      3.20
 7952    1656.6458      3.20
 7953    1656.8542      3.20
 7954    1657.0625      3.20
 7955    1657.2708      3.20
 7956    1657.4792      3.20
 7957    1657.6875      3.20
 7958    1657.8958      3.20
 7959    1658.1042      3.20
 7960    1658.3125      3.20
 7961    1658.5208      3.20
 7962    1658.7292      3.20
 7963    1658.9375      3.20
 7964    1659.1458      3.20
 7965    1659.3542      3.20
 7966    1659.5625      3.20
 7967    1659.7708      3.20
 7968    1659.9792      3.20
 7969    1660.1875      3.20
 7970    1660.3958      3.20
 7971    1660.6042      3.20
 7972    1660.8125      3.20
 7973    1661.0208      3.10
 7974    1661.2292      2.90
 7975    1661.4375      2.80
 7976    1661.6458      2.70
 7977    1661.8542      2.60
 7978    1662.0625      2.60
 7979    1662.2708      2.50
 7980    1662.4792      2.50
 7981    1662.6875      2.40
 7982    1662.8958      2.40
 7983    1663.1042      2.40
 7984    1663.3125      2.40
 7985    1663.5208      2.40
 7986    1663.7292      2.40
 7987    1663.9375      2.40
 7988    1664.1458      2.30
 7989    1664.3542      2.30
 7990    1664.5625      2.30
 7991    1664.7708      2.30
 7992    1664.9792      2.30
 7993    1665.1875       NaN
 7994    1665.3958       NaN
 7995    1665.6042       NaN
 7996    1665.8125       NaN
 7997    1666.0208       NaN
 7998    1666.2292       NaN
 7999    1666.4375       NaN
 8000    1666.6458       NaN
 8001    1666.8542       NaN
 8002    1667.0625       NaN
 8003    1667.2708       NaN
 8004    1667.4792       NaN
 8005    1667.6875      2.30
 8006    1667.8958       NaN
 8007    1668.1042      2.30
 8008    1668.3125       NaN
 8009    1668.5208      2.30
 8010    1668.7292       NaN
 8011    1668.9375      2.30
 8012    1669.1458      2.60
 8013    1669.3542      2.60
 8014    1669.5625      2.60
 8015    1669.7708      2.60
 8016    1669.9792      2.60
 8017    1670.1875      2.60
 8018    1670.3958      2.60
 8019    1670.6042      2.70
 8020    1670.8125      2.70
 8021    1671.0208      2.70
 8022    1671.2292      2.70
 8023    1671.4375      2.70
 8024    1671.6458      2.70
 8025    1671.8542      2.70
 8026    1672.0625      2.70
 8027    1672.2708      2.70
 8028    1672.4792      2.70
 8029    1672.6875      2.70
 8030    1672.8958      2.70
 8031    1673.1042      2.70
 8032    1673.3125      2.70
 8033    1673.5208      2.70
 8034    1673.7292      2.70
 8035    1673.9375      2.70
 8036    1674.1458      2.70
 8037    1674.3542      2.70
 8038    1674.5625      2.80
 8039    1674.7708      2.80
 8040    1674.9792      2.80
 8041    1675.1875      2.70
 8042    1675.3958      2.70
 8043    1675.6042      2.70
 8044    1675.8125      2.70
 8045    1676.0208      2.70
 8046    1676.2292      2.80
 8047    1676.4375      2.80
 8048    1676.6458      2.80
 8049    1676.8542      2.80
 8050    1677.0625      2.80
 8051    1677.2708      2.80
 8052    1677.4792      2.80
 8053    1677.6875      2.80
 8054    1677.8958      2.80
 8055    1678.1042      2.80
 8056    1678.3125      2.80
 8057    1678.5208      2.80
 8058    1678.7292      2.80
 8059    1678.9375      2.80
 8060    1679.1458      2.80
 8061    1679.3542      2.80
 8062    1679.5625      2.80
 8063    1679.7708      2.80
 8064    1679.9792      2.80
 8065    1680.1875      2.80
 8066    1680.3958      2.80
 8067    1680.6042      2.80
 8068    1680.8125      2.80
 8069    1681.0208      2.70
 8070    1681.2292      2.70
 8071    1681.4375      2.70
 8072    1681.6458      2.70
 8073    1681.8542      2.70
 8074    1682.0625      2.70
 8075    1682.2708      2.70
 8076    1682.4792      2.70
 8077    1682.6875      2.70
 8078    1682.8958      2.70
 8079    1683.1042      2.70
 8080    1683.3125      2.70
 8081    1683.5208      2.80
 8082    1683.7292      2.80
 8083    1683.9375      2.80
 8084    1684.1458      2.80
 8085    1684.3542      2.80
 8086    1684.5625      2.80
 8087    1684.7708      2.80
 8088    1684.9792      2.80
 8089    1685.1875      2.80
 8090    1685.3958      2.80
 8091    1685.6042      2.80
 8092    1685.8125      2.80
 8093    1686.0208      2.80
 8094    1686.2292      2.80
 8095    1686.4375      2.80
 8096    1686.6458      2.80
 8097    1686.8542      2.80
 8098    1687.0625      2.80
 8099    1687.2708      2.80
 8100    1687.4792      2.80
 8101    1687.6875      2.80
 8102    1687.8958      2.80
 8103    1688.1042      2.80
 8104    1688.3125      2.80
 8105    1688.5208      2.80
 8106    1688.7292      2.80
 8107    1688.9375      2.80
 8108    1689.1458      2.80
 8109    1689.3542      2.80
 8110    1689.5625      2.80
 8111    1689.7708      2.80
 8112    1689.9792      2.80
 8113    1690.1875      2.80
 8114    1690.3958      2.80
 8115    1690.6042      2.90
 8116    1690.8125      2.80
 8117    1691.0208      2.90
 8118    1691.2292      2.90
 8119    1691.4375      2.90
 8120    1691.6458      2.90
 8121    1691.8542      2.90
 8122    1692.0625      2.90
 8123    1692.2708      2.80
 8124    1692.4792      2.90
 8125    1692.6875      2.80
 8126    1692.8958      2.80
 8127    1693.1042      2.80
 8128    1693.3125      2.80
 8129    1693.5208      2.90
 8130    1693.7292      2.90
 8131    1693.9375      2.90
 8132    1694.1458      2.90
 8133    1694.3542      2.80
 8134    1694.5625      2.90
 8135    1694.7708      2.80
 8136    1694.9792      2.80
 8137    1695.1875      2.80
 8138    1695.3958      2.80
 8139    1695.6042      2.80
 8140    1695.8125      2.80
 8141    1696.0208      2.80
 8142    1696.2292      2.80
 8143    1696.4375      2.80
 8144    1696.6458      2.80
 8145    1696.8542      2.80
 8146    1697.0625      2.80
 8147    1697.2708      2.80
 8148    1697.4792      2.90
 8149    1697.6875      2.80
 8150    1697.8958      2.80
 8151    1698.1042      2.90
 8152    1698.3125      2.80
 8153    1698.5208      2.80
 8154    1698.7292      2.80
 8155    1698.9375      2.80
 8156    1699.1458      2.80
 8157    1699.3542      2.90
 8158    1699.5625      2.90
 8159    1699.7708      2.90
 8160    1699.9792      2.90
 8161    1700.1875      2.90
 8162    1700.3958      2.90
 8163    1700.6042      2.90
 8164    1700.8125      2.90
 8165    1701.0208      2.90
 8166    1701.2292      2.90
 8167    1701.4375      3.00
 8168    1701.6458      3.00
 8169    1701.8542      2.90
 8170    1702.0625      2.90
 8171    1702.2708      2.90
 8172    1702.4792      2.90
 8173    1702.6875      2.90
 8174    1702.8958      2.90
 8175    1703.1042      2.90
 8176    1703.3125      2.90
 8177    1703.5208      2.90
 8178    1703.7292      2.90
 8179    1703.9375      2.90
 8180    1704.1458      2.90
 8181    1704.3542      2.90
 8182    1704.5625      3.00
 8183    1704.7708      2.90
 8184    1704.9792      2.90
 8185    1705.1875      2.90
 8186    1705.3958      2.90
 8187    1705.6042      2.90
 8188    1705.8125      2.90
 8189    1706.0208      2.90
 8190    1706.2292      2.90
 8191    1706.4375      3.00
 8192    1706.6458      3.00
 8193    1706.8542      2.90
 8194    1707.0625      3.00
 8195    1707.2708      3.00
 8196    1707.4792      3.00
 8197    1707.6875      2.90
 8198    1707.8958      2.90
 8199    1708.1042      2.90
 8200    1708.3125      2.90
 8201    1708.5208      2.90
 8202    1708.7292      2.80
 8203    1708.9375      2.90
 8204    1709.1458      2.90
 8205    1709.3542      2.90
 8206    1709.5625      3.00
 8207    1709.7708      2.90
 8208    1709.9792      3.00
 8209    1710.1875      2.90
 8210    1710.3958      3.00
 8211    1710.6042      3.00
 8212    1710.8125      3.00
 8213    1711.0208      3.00
 8214    1711.2292      3.00
 8215    1711.4375      3.00
 8216    1711.6458      3.00
 8217    1711.8542      3.00
 8218    1712.0625      3.00
 8219    1712.2708      3.00
 8220    1712.4792      3.00
 8221    1712.6875      3.00
 8222    1712.8958      3.00
 8223    1713.1042      3.10
 8224    1713.3125      3.10
 8225    1713.5208      3.10
 8226    1713.7292      3.10
 8227    1713.9375      3.10
 8228    1714.1458      3.10
 8229    1714.3542      3.10
 8230    1714.5625      3.10
 8231    1714.7708      3.10
 8232    1714.9792      3.10
 8233    1715.1875      3.10
 8234    1715.3958      3.10
 8235    1715.6042      3.10
 8236    1715.8125      3.10
 8237    1716.0208      3.10
 8238    1716.2292      3.00
 8239    1716.4375      3.10
 8240    1716.6458      3.10
 8241    1716.8542      3.00
 8242    1717.0625      3.10
 8243    1717.2708      3.00
 8244    1717.4792      3.10
 8245    1717.6875      3.10
 8246    1717.8958      3.10
 8247    1718.1042      3.10
 8248    1718.3125      3.10
 8249    1718.5208      3.10
 8250    1718.7292      3.10
 8251    1718.9375      3.00
 8252    1719.1458      3.00
 8253    1719.3542      3.00
 8254    1719.5625      3.10
 8255    1719.7708      3.00
 8256    1719.9792      3.10
 8257    1720.1875      3.00
 8258    1720.3958      3.10
 8259    1720.6042      3.10
 8260    1720.8125      3.00
 8261    1721.0208      3.10
 8262    1721.2292      3.10
 8263    1721.4375      3.10
 8264    1721.6458      3.10
 8265    1721.8542      3.10
 8266    1722.0625      3.10
 8267    1722.2708      3.10
 8268    1722.4792      3.10
 8269    1722.6875      3.10
 8270    1722.8958      3.10
 8271    1723.1042      3.10
 8272    1723.3125      3.00
 8273    1723.5208      3.00
 8274    1723.7292      3.00
 8275    1723.9375      3.00
 8276    1724.1458      3.00
 8277    1724.3542      3.00
 8278    1724.5625      3.00
 8279    1724.7708      3.00
 8280    1724.9792      3.00
 8281    1725.1875      3.00
 8282    1725.3958      3.00
 8283    1725.6042      3.00
 8284    1725.8125      3.00
 8285    1726.0208      3.00
 8286    1726.2292      3.00
 8287    1726.4375      3.10
 8288    1726.6458      3.10
 8289    1726.8542      3.10
 8290    1727.0625      3.10
 8291    1727.2708      3.10
 8292    1727.4792      3.10
 8293    1727.6875      3.10
 8294    1727.8958      3.10
 8295    1728.1042      3.10
 8296    1728.3125      3.10
 8297    1728.5208      3.10
 8298    1728.7292      3.10
 8299    1728.9375      3.10
 8300    1729.1458      3.10
 8301    1729.3542      3.10
 8302    1729.5625      3.10
 8303    1729.7708      3.10
 8304    1729.9792      3.10
 8305    1730.1875      3.10
 8306    1730.3958      3.10
 8307    1730.6042      3.10
 8308    1730.8125      3.10
 8309    1731.0208      3.10
 8310    1731.2292      3.10
 8311    1731.4375      3.10
 8312    1731.6458      3.10
 8313    1731.8542      3.10
 8314    1732.0625      3.10
 8315    1732.2708      3.10
 8316    1732.4792      3.10
 8317    1732.6875      3.10
 8318    1732.8958      3.10
 8319    1733.1042      3.10
 8320    1733.3125      3.10
 8321    1733.5208      3.20
 8322    1733.7292      3.20
 8323    1733.9375      3.10
 8324    1734.1458      3.10
 8325    1734.3542      3.10
 8326    1734.5625      3.10
 8327    1734.7708      3.10
 8328    1734.9792      3.10
 8329    1735.1875      3.10
 8330    1735.3958      3.10
 8331    1735.6042      3.10
 8332    1735.8125      3.10
 8333    1736.0208      3.10
 8334    1736.2292      3.10
 8335    1736.4375      3.10
 8336    1736.6458      3.10
 8337    1736.8542      3.10
 8338    1737.0625      3.10
 8339    1737.2708      3.10
 8340    1737.4792      3.10
 8341    1737.6875       NaN
 8342    1737.8958       NaN
 8343    1738.1042       NaN
 8344    1738.3125       NaN
 8345    1738.5208       NaN
 8346    1738.7292       NaN
 8347    1738.9375      3.10
 8348    1739.1458      3.10
 8349    1739.3542      3.10
 8350    1739.5625      3.10
 8351    1739.7708      3.10
 8352    1739.9792      3.10
 8353    1740.1875      3.10
 8354    1740.3958      3.20
 8355    1740.6042      3.20
 8356    1740.8125      3.20
 8357    1741.0208      3.20
 8358    1741.2292      3.20
 8359    1741.4375      3.20
 8360    1741.6458      3.20
 8361    1741.8542      3.20
 8362    1742.0625      3.20
 8363    1742.2708      3.20
 8364    1742.4792      3.20
 8365    1742.6875      3.10
 8366    1742.8958      3.10
 8367    1743.1042      3.20
 8368    1743.3125      3.20
 8369    1743.5208      3.20
 8370    1743.7292      3.20
 8371    1743.9375      3.20
 8372    1744.1458      3.20
 8373    1744.3542      3.20
 8374    1744.5625      3.20
 8375    1744.7708      3.10
 8376    1744.9792      3.10
 8377    1745.1875      3.10
 8378    1745.3958      3.10
 8379    1745.6042      3.10
 8380    1745.8125      3.10
 8381    1746.0208      3.10
 8382    1746.2292      3.10
 8383    1746.4375      3.10
 8384    1746.6458      3.10
 8385    1746.8542      3.10
 8386    1747.0625      3.20
 8387    1747.2708      3.10
 8388    1747.4792      3.20
 8389    1747.6875      3.20
 8390    1747.8958      3.10
 8391    1748.1042      3.20
 8392    1748.3125      3.10
 8393    1748.5208      3.20
 8394    1748.7292      3.10
 8395    1748.9375      3.10
 8396    1749.1458      3.10
 8397    1749.3542       NaN
 8398    1749.5625       NaN
 8399    1749.7708       NaN
 8400    1749.9792       NaN
 8401    1750.1875      3.10
 8402    1750.3958      3.10
 8403    1750.6042      3.10
 8404    1750.8125      3.10
 8405    1751.0208      3.10
 8406    1751.2292      3.10
 8407    1751.4375      3.10
 8408    1751.6458      3.20
 8409    1751.8542      3.20
 8410    1752.0625      3.20
 8411    1752.2708      3.10
 8412    1752.4792      3.20
 8413    1752.6875      3.20
 8414    1752.8958      3.20
 8415    1753.1042      3.20
 8416    1753.3125      3.20
 8417    1753.5208      3.30
 8418    1753.7292      3.30
 8419    1753.9375      3.30
 8420    1754.1458      3.30
 8421    1754.3542      3.30
 8422    1754.5625      3.50
 8423    1754.7708      3.30
 8424    1754.9792      3.30
 8425    1755.1875      3.30
 8426    1755.3958      3.40
 8427    1755.6042      3.40
 8428    1755.8125      3.30
 8429    1756.0208      3.40
 8430    1756.2292      3.30
 8431    1756.4375      3.30
 8432    1756.6458      3.20
 8433    1756.8542      3.20
 8434    1757.0625      3.20
 8435    1757.2708      3.20
 8436    1757.4792      3.20
 8437    1757.6875      3.30
 8438    1757.8958      3.30
 8439    1758.1042      3.30
 8440    1758.3125      3.30
 8441    1758.5208      3.30
 8442    1758.7292      3.30
 8443    1758.9375      3.30
 8444    1759.1458      3.30
 8445    1759.3542      3.50
 8446    1759.5625      3.50
 8447    1759.7708      3.50
 8448    1759.9792      3.50
 8449    1760.1875      3.50
 8450    1760.3958      3.60
 8451    1760.6042      3.60
 8452    1760.8125      3.50
 8453    1761.0208      3.60
 8454    1761.2292      3.50
 8455    1761.4375      3.50
 8456    1761.6458      3.50
 8457    1761.8542      3.40
 8458    1762.0625      3.50
 8459    1762.2708      3.40
 8460    1762.4792      3.50
 8461    1762.6875      3.50
 8462    1762.8958      3.50
 8463    1763.1042      3.50
 8464    1763.3125      3.50
 8465    1763.5208      3.50
 8466    1763.7292      3.50
 8467    1763.9375      3.50
 8468    1764.1458      3.50
 8469    1764.3542      3.50
 8470    1764.5625      3.50
 8471    1764.7708      3.40
 8472    1764.9792      3.50
 8473    1765.1875      3.50
 8474    1765.3958      3.60
 8475    1765.6042      3.60
 8476    1765.8125      3.60
 8477    1766.0208      3.60
 8478    1766.2292      3.60
 8479    1766.4375      3.60
 8480    1766.6458      3.60
 8481    1766.8542      3.60
 8482    1767.0625      3.60
 8483    1767.2708      3.60
 8484    1767.4792      3.60
 8485    1767.6875      3.60
 8486    1767.8958      3.60
 8487    1768.1042      3.60
 8488    1768.3125      3.60
 8489    1768.5208      3.60
 8490    1768.7292      3.60
 8491    1768.9375      3.60
 8492    1769.1458      3.50
 8493    1769.3542      3.50
 8494    1769.5625      3.50
 8495    1769.7708      3.40
 8496    1769.9792      3.50
 8497    1770.1875      3.40
 8498    1770.3958      3.50
 8499    1770.6042      3.50
 8500    1770.8125      3.50
 8501    1771.0208      3.50
 8502    1771.2292      3.50
 8503    1771.4375      3.50
 8504    1771.6458      3.50
 8505    1771.8542      3.50
 8506    1772.0625      3.50
 8507    1772.2708      3.60
 8508    1772.4792       NaN
 8509    1772.6875      3.60
 8510    1772.8958      3.60
 8511    1773.1042      3.60
 8512    1773.3125       NaN
 8513    1773.5208      3.60
 8514    1773.7292      3.60
 8515    1773.9375      3.60
 8516    1774.1458      3.60
 8517    1774.3542      3.70
 8518    1774.5625      3.70
 8519    1774.7708      3.60
 8520    1774.9792      3.60
 8521    1775.1875      3.60
 8522    1775.3958      3.60
 8523    1775.6042      3.60
 8524    1775.8125      3.60
 8525    1776.0208      3.60
 8526    1776.2292      3.60
 8527    1776.4375       NaN
 8528    1776.6458      3.60
 8529    1776.8542       NaN
 8530    1777.0625       NaN
 8531    1777.2708       NaN
 8532    1777.4792       NaN
 8533    1777.6875       NaN
 8534    1777.8958       NaN
 8535    1778.1042       NaN
 8536    1778.3125       NaN
 8537    1778.5208       NaN
 8538    1778.7292       NaN
 8539    1778.9375       NaN
 8540    1779.1458       NaN
 8541    1779.3542       NaN
 8542    1779.5625       NaN
 8543    1779.7708       NaN
 8544    1779.9792       NaN
 8545    1780.1875       NaN
 8546    1780.3958       NaN
 8547    1780.6042       NaN
 8548    1780.8125       NaN
 8549    1781.0208       NaN
 8550    1781.2292       NaN
 8551    1781.4375       NaN
 8552    1781.6458       NaN
 8553    1781.8542       NaN
 8554    1782.0625       NaN
 8555    1782.2708       NaN
 8556    1782.4792       NaN
 8557    1782.6875       NaN
 8558    1782.8958       NaN
 8559    1783.1042       NaN
 8560    1783.3125       NaN
 8561    1783.5208       NaN
 8562    1783.7292       NaN
 8563    1783.9375       NaN
 8564    1784.1458       NaN
 8565    1784.3542       NaN
 8566    1784.5625       NaN
 8567    1784.7708       NaN
 8568    1784.9792       NaN
 8569    1785.1875       NaN
 8570    1785.3958       NaN
 8571    1785.6042       NaN
 8572    1785.8125       NaN
 8573    1786.0208       NaN
 8574    1786.2292       NaN
 8575    1786.4375       NaN
 8576    1786.6458       NaN
 8577    1786.8542       NaN
 8578    1787.0625       NaN
 8579    1787.2708       NaN
 8580    1787.4792       NaN
 8581    1787.6875       NaN
 8582    1787.8958       NaN
 8583    1788.1042       NaN
 8584    1788.3125       NaN
 8585    1788.5208       NaN
 8586    1788.7292       NaN
 8587    1788.9375       NaN
 8588    1789.1458       NaN
 8589    1789.3542       NaN
 8590    1789.5625       NaN
 8591    1789.7708       NaN
 8592    1789.9792       NaN
 8593    1790.1875       NaN
 8594    1790.3958       NaN
 8595    1790.6042       NaN
 8596    1790.8125       NaN
 8597    1791.0208       NaN
 8598    1791.2292       NaN
 8599    1791.4375       NaN
 8600    1791.6458       NaN
 8601    1791.8542       NaN
 8602    1792.0625       NaN
 8603    1792.2708       NaN
 8604    1792.4792       NaN
 8605    1792.6875       NaN
 8606    1792.8958       NaN
 8607    1793.1042       NaN
 8608    1793.3125       NaN
 8609    1793.5208       NaN
 8610    1793.7292       NaN
 8611    1793.9375       NaN
 8612    1794.1458       NaN
 8613    1794.3542       NaN
 8614    1794.5625       NaN
 8615    1794.7708       NaN
 8616    1794.9792       NaN
