;Produced by Yue Chen, @LANL, on Oct 24, 2023
;======> All Rights Reserved; Please do not redistribute without author"permission <=====       
;
;Data used as inputs for forecasting models: Low L boudary of >2MeV electrons determined by low Earth orbit satellite POES-15 P6 between 20130220 and 20180630
;Columns: S/N, Time (in days, counted from 20130220 00:00:00), L-bound value
;P6 threshold value = 3.00

;format (I5, 3x, f10.4, f10.2)

  S/N         Time    Lbound
 1138     142.1875      3.10
 1139     142.3125      3.00
 1140     142.4375      3.00
 1141     142.5625      3.00
 1142     142.6875      3.00
 1143     142.8125      3.00
 1144     142.9375      3.00
 1145     143.0625      3.00
 1146     143.1875      3.00
 1147     143.3125      3.00
 1148     143.4375      3.10
 1149     143.5625      3.10
 1150     143.6875      3.10
 1151     143.8125      3.10
 1152     143.9375      3.10
 1153     144.0625      3.10
 1154     144.1875      3.10
 1155     144.3125      3.10
 1156     144.4375      3.10
 1157     144.5625      3.10
 1158     144.6875      3.10
 1159     144.8125      3.10
 1160     144.9375      3.10
 1161     145.0625      3.10
 1162     145.1875      3.10
 1163     145.3125      3.10
 1164     145.4375      3.10
 1165     145.5625      3.10
 1166     145.6875      3.10
 1167     145.8125      3.10
 1168     145.9375      3.10
 1169     146.0625      3.10
 1170     146.1875      3.10
 1171     146.3125      3.10
 1172     146.4375      3.10
 1173     146.5625      3.10
 1174     146.6875      3.10
 1175     146.8125      3.10
 1176     146.9375      3.10
 1177     147.0625      3.10
 1178     147.1875      3.10
 1179     147.3125      3.10
 1180     147.4375      3.10
 1181     147.5625      3.10
 1182     147.6875      3.10
 1183     147.8125      3.10
 1184     147.9375      3.20
 1185     148.0625      3.20
 1186     148.1875      3.10
 1187     148.3125      3.10
 1188     148.4375      3.20
 1189     148.5625      3.20
 1190     148.6875      3.10
 1191     148.8125      3.10
 1192     148.9375      3.10
 1193     149.0625      3.10
 1194     149.1875      3.10
 1195     149.3125      3.10
 1196     149.4375      3.10
 1197     149.5625      3.10
 1198     149.6875      3.10
 1199     149.8125      3.10
 1200     149.9375      3.10
 1201     150.0625      3.10
 1202     150.1875      3.10
 1203     150.3125      3.10
 1204     150.4375      3.10
 1205     150.5625      3.10
 1206     150.6875      3.10
 1207     150.8125      3.10
 1208     150.9375      3.10
 1209     151.0625      3.10
 1210     151.1875      3.10
 1211     151.3125      3.10
 1212     151.4375      3.10
 1213     151.5625      3.20
 1214     151.6875      3.10
 1215     151.8125      3.10
 1216     151.9375      3.20
 1217     152.0625      3.10
 1218     152.1875      3.10
 1219     152.3125      3.10
 1220     152.4375      3.10
 1221     152.5625      3.10
 1222     152.6875      3.10
 1223     152.8125      3.10
 1224     152.9375      3.20
 1225     153.0625      3.10
 1226     153.1875      3.10
 1227     153.3125      3.10
 1228     153.4375      3.10
 1229     153.5625      3.10
 1230     153.6875      3.10
 1231     153.8125      3.10
 1232     153.9375      3.10
 1233     154.0625      3.10
 1234     154.1875      3.10
 1235     154.3125      3.10
 1236     154.4375      3.10
 1237     154.5625      3.10
 1238     154.6875      3.10
 1239     154.8125      3.10
 1240     154.9375      3.10
 1241     155.0625      3.10
 1242     155.1875      3.10
 1243     155.3125      3.10
 1244     155.4375      3.20
 1245     155.5625      3.20
 1246     155.6875      3.20
 1247     155.8125      3.20
 1248     155.9375      3.10
 1249     156.0625      3.10
 1250     156.1875      3.10
 1251     156.3125      3.10
 1252     156.4375      3.10
 1253     156.5625      3.10
 1254     156.6875      3.10
 1255     156.8125      3.10
 1256     156.9375      3.10
 1257     157.0625      3.10
 1258     157.1875      3.10
 1259     157.3125      3.10
 1260     157.4375      3.10
 1261     157.5625      3.10
 1262     157.6875      3.10
 1263     157.8125      3.10
 1264     157.9375      3.10
 1265     158.0625      3.10
 1266     158.1875      3.10
 1267     158.3125      3.10
 1268     158.4375      3.10
 1269     158.5625      3.10
 1270     158.6875      3.10
 1271     158.8125      3.10
 1272     158.9375      3.10
 1273     159.0625      3.10
 1274     159.1875      3.10
 1275     159.3125      3.10
 1276     159.4375      3.10
 1277     159.5625      3.10
 1278     159.6875      3.10
 1279     159.8125      3.10
 1280     159.9375      3.20
 1281     160.0625      3.20
 1282     160.1875      3.20
 1283     160.3125      3.20
 1284     160.4375      3.20
 1285     160.5625      3.20
 1286     160.6875      3.20
 1287     160.8125      3.20
 1288     160.9375      3.20
 1289     161.0625      3.20
 1290     161.1875      3.10
 1291     161.3125      3.10
 1292     161.4375      3.10
 1293     161.5625      3.10
 1294     161.6875      3.10
 1295     161.8125      3.10
 1296     161.9375      3.20
 1297     162.0625      3.20
 1298     162.1875      3.20
 1299     162.3125      3.10
 1300     162.4375      3.20
 1301     162.5625      3.20
 1302     162.6875      3.20
 1303     162.8125      3.20
 1304     162.9375      3.20
 1305     163.0625      3.20
 1306     163.1875      3.20
 1307     163.3125      3.20
 1308     163.4375      3.20
 1309     163.5625      3.20
 1310     163.6875      3.20
 1311     163.8125      3.20
 1312     163.9375      3.20
 1313     164.0625      3.20
 1314     164.1875      3.20
 1315     164.3125      3.20
 1316     164.4375      3.20
 1317     164.5625      3.30
 1318     164.6875      3.30
 1319     164.8125      3.30
 1320     164.9375      3.30
 1321     165.0625      3.30
 1322     165.1875      3.20
 1323     165.3125      3.20
 1324     165.4375      3.30
 1325     165.5625      3.30
 1326     165.6875      3.20
 1327     165.8125      3.20
 1328     165.9375      3.20
 1329     166.0625      3.20
 1330     166.1875      3.10
 1331     166.3125       NaN
 1332     166.4375       NaN
 1333     166.5625      3.10
 1334     166.6875      3.10
 1335     166.8125      3.10
 1336     166.9375      3.20
 1337     167.0625      3.10
 1338     167.1875      3.10
 1339     167.3125      3.10
 1340     167.4375      3.10
 1341     167.5625      3.10
 1342     167.6875      3.10
 1343     167.8125      3.10
 1344     167.9375      3.20
 1345     168.0625      3.20
 1346     168.1875      3.20
 1347     168.3125      3.20
 1348     168.4375      3.20
 1349     168.5625      3.20
 1350     168.6875      3.20
 1351     168.8125      3.20
 1352     168.9375      3.30
 1353     169.0625      3.30
 1354     169.1875      3.30
 1355     169.3125      3.30
 1356     169.4375      3.30
 1357     169.5625      3.30
 1358     169.6875      3.30
 1359     169.8125      3.30
 1360     169.9375      3.30
 1361     170.0625      3.30
 1362     170.1875      3.30
 1363     170.3125      3.30
 1364     170.4375      3.30
 1365     170.5625      3.30
 1366     170.6875      3.30
 1367     170.8125      3.30
 1368     170.9375      3.30
 1369     171.0625      3.30
 1370     171.1875      3.30
 1371     171.3125      3.30
 1372     171.4375      3.30
 1373     171.5625      3.30
 1374     171.6875      3.30
 1375     171.8125      3.30
 1376     171.9375      3.40
 1377     172.0625      3.30
 1378     172.1875      3.30
 1379     172.3125      3.30
 1380     172.4375      3.40
 1381     172.5625      3.50
 1382     172.6875      3.40
 1383     172.8125      3.30
 1384     172.9375      3.40
 1385     173.0625      3.30
 1386     173.1875      3.30
 1387     173.3125      3.30
 1388     173.4375      3.30
 1389     173.5625      3.40
 1390     173.6875      3.30
 1391     173.8125      3.30
 1392     173.9375      3.30
 1393     174.0625      3.30
 1394     174.1875      3.20
 1395     174.3125      3.20
 1396     174.4375      3.30
 1397     174.5625      3.30
 1398     174.6875      3.20
 1399     174.8125      3.20
 1400     174.9375      3.20
 1401     175.0625      3.30
 1402     175.1875      3.20
 1403     175.3125      3.20
 1404     175.4375      3.20
 1405     175.5625      3.20
 1406     175.6875      3.20
 1407     175.8125      3.20
 1408     175.9375      3.20
 1409     176.0625      3.20
 1410     176.1875      3.20
 1411     176.3125      3.20
 1412     176.4375      3.20
 1413     176.5625      3.20
 1414     176.6875      3.20
 1415     176.8125      3.20
 1416     176.9375      3.30
 1417     177.0625      3.30
 1418     177.1875      3.20
 1419     177.3125      3.20
 1420     177.4375      3.20
 1421     177.5625      3.20
 1422     177.6875      3.20
 1423     177.8125      3.20
 1424     177.9375      3.20
 1425     178.0625      3.20
 1426     178.1875      3.10
 1427     178.3125      3.20
 1428     178.4375      3.20
 1429     178.5625      3.20
 1430     178.6875      3.20
 1431     178.8125      3.20
 1432     178.9375      3.20
 1433     179.0625      3.20
 1434     179.1875      3.30
 1435     179.3125      3.30
 1436     179.4375      3.30
 1437     179.5625      3.30
 1438     179.6875      3.30
 1439     179.8125      3.30
 1440     179.9375      3.30
 1441     180.0625      3.20
 1442     180.1875      3.20
 1443     180.3125      3.20
 1444     180.4375      3.20
 1445     180.5625      3.20
 1446     180.6875      3.20
 1447     180.8125      3.20
 1448     180.9375      3.30
 1449     181.0625      3.30
 1450     181.1875      3.20
 1451     181.3125      3.20
 1452     181.4375      3.20
 1453     181.5625      3.30
 1454     181.6875      3.30
 1455     181.8125      3.30
 1456     181.9375      3.40
 1457     182.0625      3.30
 1458     182.1875      3.30
 1459     182.3125      3.30
 1460     182.4375      3.30
 1461     182.5625      3.30
 1462     182.6875      3.30
 1463     182.8125      3.30
 1464     182.9375      3.30
 1465     183.0625      3.30
 1466     183.1875      3.20
 1467     183.3125      3.20
 1468     183.4375      3.20
 1469     183.5625      3.20
 1470     183.6875      3.20
 1471     183.8125      3.20
 1472     183.9375      3.30
 1473     184.0625      3.30
 1474     184.1875      3.30
 1475     184.3125      3.30
 1476     184.4375      3.30
 1477     184.5625      3.30
 1478     184.6875      3.30
 1479     184.8125      3.30
 1480     184.9375      3.30
 1481     185.0625      3.30
 1482     185.1875      3.20
 1483     185.3125      3.20
 1484     185.4375      3.20
 1485     185.5625      3.30
 1486     185.6875      3.20
 1487     185.8125      3.30
 1488     185.9375      3.40
 1489     186.0625      3.30
 1490     186.1875      3.30
 1491     186.3125      3.30
 1492     186.4375      3.30
 1493     186.5625      3.40
 1494     186.6875      3.40
 1495     186.8125      3.40
 1496     186.9375      3.40
 1497     187.0625      3.40
 1498     187.1875      3.30
 1499     187.3125      3.30
